,importance,feature,round
horizontal saccade_sum,0.6177259871865842,horizontal saccade_sum,0;0
Fixation Duration 250_sum,0.0778436278650901,Fixation Duration 250_sum,0;0
fixation_NumberOfPupilPeaks_sum,0.0717872724245666,fixation_NumberOfPupilPeaks_sum,0;0
Sub-scanNUniqueVisits_sum,0.0570006722497126,Sub-scanNUniqueVisits_sum,0;0
Sub-scanAverageWeightedDegree_sum,0.0317482990318185,Sub-scanAverageWeightedDegree_sum,0;0
fixation_PupilPeaksAmplitude_min_sum,0.0250396040161176,fixation_PupilPeaksAmplitude_min_sum,0;0
saccadic amplitude_sum,0.02081660027162,saccadic amplitude_sum,0;0
fixation_PupilSize_mean_sum,0.0190548119296297,fixation_PupilSize_mean_sum,0;0
fixation_PupilSize_sum_sum,0.0175286383386942,fixation_PupilSize_sum_sum,0;0
fixation_PupilSize_std_sum,0.0165652378292116,fixation_PupilSize_std_sum,0;0
non-horizontal saccade_sum,0.0133988673918731,non-horizontal saccade_sum,0;0
fixation_PupilPeaksAmplitude_median_sum,0.0127096975307659,fixation_PupilPeaksAmplitude_median_sum,0;0
fixation_PupilSize_min_sum,0.0093903419671576,fixation_PupilSize_min_sum,0;0
Fixation Duration_sum,0.0056342051802945,Fixation Duration_sum,0;0
fixation_PupilSize_median_sum,0.003756136786863,fixation_PupilSize_median_sum,0;0
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,0;0
fixation_PupilSize_max_sum,0.0,fixation_PupilSize_max_sum,0;0
Fixation Count 250_sum,0.0,Fixation Count 250_sum,0;0
Fixation Count_sum,0.0,Fixation Count_sum,0;0
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,0;0
horizontal saccade_sum,0.7196773966993105,horizontal saccade_sum,1;0
Sub-scanNUniqueVisits_sum,0.0723551737162673,Sub-scanNUniqueVisits_sum,1;0
fixation_PupilSize_max_sum,0.0358697578657809,fixation_PupilSize_max_sum,1;0
saccadic amplitude_sum,0.03167128569068,saccadic amplitude_sum,1;0
fixation_PupilPeaksAmplitude_min_sum,0.0280550311996696,fixation_PupilPeaksAmplitude_min_sum,1;0
fixation_NumberOfPupilPeaks_sum,0.0212013317827161,fixation_NumberOfPupilPeaks_sum,1;0
Fixation Duration_sum,0.0196575257110792,Fixation Duration_sum,1;0
fixation_PupilSize_std_sum,0.019051091577001,fixation_PupilSize_std_sum,1;0
fixation_PupilSize_min_sum,0.0128414967918802,fixation_PupilSize_min_sum,1;0
fixation_PupilSize_median_sum,0.0112363096928952,fixation_PupilSize_median_sum,1;0
Fixation Duration 250_sum,0.0104872223800355,Fixation Duration 250_sum,1;0
fixation_PupilPeaksAmplitude_max_sum,0.0074908731285968,fixation_PupilPeaksAmplitude_max_sum,1;0
Fixation Count 250_sum,0.0057237080587142,Fixation Count 250_sum,1;0
IsfixationInSpatialCluster_sum,0.004681795705373,IsfixationInSpatialCluster_sum,1;0
Sub-scanAverageWeightedDegree_sum,0.0,Sub-scanAverageWeightedDegree_sum,1;0
fixation_PupilPeaksAmplitude_median_sum,0.0,fixation_PupilPeaksAmplitude_median_sum,1;0
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,1;0
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,1;0
Fixation Count_sum,0.0,Fixation Count_sum,1;0
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,1;0
horizontal saccade_sum,0.6884996961986967,horizontal saccade_sum,2;0
Sub-scanNtranstions_sum,0.0475942839052392,Sub-scanNtranstions_sum,2;0
fixation_PupilSize_min_sum,0.0430592361824056,fixation_PupilSize_min_sum,2;0
fixation_PupilSize_std_sum,0.0318581184387869,fixation_PupilSize_std_sum,2;0
Fixation Duration_sum,0.0269480176294287,Fixation Duration_sum,2;0
fixation_PupilSize_max_sum,0.025843512293659,fixation_PupilSize_max_sum,2;0
Fixation Duration 250_sum,0.0233549858698992,Fixation Duration 250_sum,2;0
fixation_PupilPeaksAmplitude_sum_sum,0.0216700258362979,fixation_PupilPeaksAmplitude_sum_sum,2;0
saccadic amplitude_sum,0.0185948971896466,saccadic amplitude_sum,2;0
Fixation Count 250_sum,0.0182899977172969,Fixation Count 250_sum,2;0
Sub-scanDensity_sum,0.0149817462571936,Sub-scanDensity_sum,2;0
fixation_NumberOfPupilPeaks_sum,0.0131090279750444,fixation_NumberOfPupilPeaks_sum,2;0
fixation_PupilSize_median_sum,0.009363591410746,fixation_PupilSize_median_sum,2;0
Fixation Count_sum,0.0093419899670618,Fixation Count_sum,2;0
fixation_PupilPeaksAmplitude_median_sum,0.0074908731285968,fixation_PupilPeaksAmplitude_median_sum,2;0
fixation_PupilPeaksAmplitude_max_sum,0.0,fixation_PupilPeaksAmplitude_max_sum,2;0
fixation_PupilPeaksAmplitude_min_sum,0.0,fixation_PupilPeaksAmplitude_min_sum,2;0
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,2;0
Sub-scanAverageWeightedDegree_sum,0.0,Sub-scanAverageWeightedDegree_sum,2;0
Sub-scanNUniqueVisits_sum,0.0,Sub-scanNUniqueVisits_sum,2;0
horizontal saccade_sum,0.6538800117178111,horizontal saccade_sum,3;0
Fixation Duration 250_sum,0.0839896889467586,Fixation Duration 250_sum,3;0
fixation_PupilSize_min_sum,0.0390378697710756,fixation_PupilSize_min_sum,3;0
fixation_NumberOfPupilPeaks_sum,0.0299674680651861,fixation_NumberOfPupilPeaks_sum,3;0
Sub-scanAverageWeightedDegree_sum,0.0244791032595217,Sub-scanAverageWeightedDegree_sum,3;0
fixation_PupilSize_std_sum,0.0226019047900946,fixation_PupilSize_std_sum,3;0
Fixation Count 250_sum,0.0194365641487961,Fixation Count 250_sum,3;0
fixation_PupilPeaksAmplitude_sum_sum,0.018386688588374,fixation_PupilPeaksAmplitude_sum_sum,3;0
Sub-scanNtranstions_sum,0.017121995722507,Sub-scanNtranstions_sum,3;0
saccadic amplitude_sum,0.0168170932210738,saccadic amplitude_sum,3;0
fixation_PupilPeaksAmplitude_min_sum,0.0159181053982682,fixation_PupilPeaksAmplitude_min_sum,3;0
fixation_PupilPeaksAmplitude_max_sum,0.0151690180854085,fixation_PupilPeaksAmplitude_max_sum,3;0
Fixation Duration_sum,0.0133542009208781,Fixation Duration_sum,3;0
Sub-scanNUniqueVisits_sum,0.0117044892634325,Sub-scanNUniqueVisits_sum,3;0
fixation_PupilPeaksAmplitude_mean_sum,0.0106449249722165,fixation_PupilPeaksAmplitude_mean_sum,3;0
fixation_PupilSize_mean_sum,0.0074908731285968,fixation_PupilSize_mean_sum,3;0
fixation_PupilPeaksAmplitude_median_sum,0.0,fixation_PupilPeaksAmplitude_median_sum,3;0
fixation_PupilSize_median_sum,0.0,fixation_PupilSize_median_sum,3;0
Fixation Count_sum,0.0,Fixation Count_sum,3;0
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,3;0
horizontal saccade_sum,0.6295735183825819,horizontal saccade_sum,4;0
Fixation Duration_sum,0.0572508362651584,Fixation Duration_sum,4;0
fixation_NumberOfPupilPeaks_sum,0.0409492934416894,fixation_NumberOfPupilPeaks_sum,4;0
fixation_PupilSize_sum_sum,0.0384482123078902,fixation_PupilSize_sum_sum,4;0
Sub-scanNUniqueVisits_sum,0.0346545721364892,Sub-scanNUniqueVisits_sum,4;0
Sub-scanAverageWeightedDegree_sum,0.0308266087316366,Sub-scanAverageWeightedDegree_sum,4;0
fixation_PupilSize_std_sum,0.0281175403224821,fixation_PupilSize_std_sum,4;0
fixation_PupilPeaksAmplitude_max_sum,0.0277492536431083,fixation_PupilPeaksAmplitude_max_sum,4;0
fixation_PupilPeaksAmplitude_mean_sum,0.0232842318037848,fixation_PupilPeaksAmplitude_mean_sum,4;0
fixation_PupilSize_max_sum,0.0207986757707428,fixation_PupilSize_max_sum,4;0
fixation_PupilSize_min_sum,0.020190897104173,fixation_PupilSize_min_sum,4;0
Sub-scanDensity_sum,0.0150125779999346,Sub-scanDensity_sum,4;0
fixation_PupilPeaksAmplitude_median_sum,0.0124685938931748,fixation_PupilPeaksAmplitude_median_sum,4;0
Sub-scanNtranstions_sum,0.0104867272793661,Sub-scanNtranstions_sum,4;0
fixation_PupilSize_median_sum,0.0044568590937306,fixation_PupilSize_median_sum,4;0
Fixation Duration 250_sum,0.0029712393958204,Fixation Duration 250_sum,4;0
fixation_PupilSize_mean_sum,0.0027603624282361,fixation_PupilSize_mean_sum,4;0
non-horizontal saccade_sum,0.0,non-horizontal saccade_sum,4;0
saccadic amplitude_sum,0.0,saccadic amplitude_sum,4;0
Fixation Count_sum,0.0,Fixation Count_sum,4;0
horizontal saccade_sum,0.6788676638112535,horizontal saccade_sum,5;0
Sub-scanNUniqueVisits_sum,0.0830735383340705,Sub-scanNUniqueVisits_sum,5;0
fixation_PupilSize_min_sum,0.0306313269206535,fixation_PupilSize_min_sum,5;0
Fixation Duration 250_sum,0.0280846439603304,Fixation Duration 250_sum,5;0
fixation_PupilPeaksAmplitude_min_sum,0.0276606673454239,fixation_PupilPeaksAmplitude_min_sum,5;0
fixation_PupilPeaksAmplitude_median_sum,0.0248738899656696,fixation_PupilPeaksAmplitude_median_sum,5;0
fixation_PupilSize_median_sum,0.0236038329819533,fixation_PupilSize_median_sum,5;0
fixation_NumberOfPupilPeaks_sum,0.0215603023332237,fixation_NumberOfPupilPeaks_sum,5;0
fixation_PupilPeaksAmplitude_mean_sum,0.0209114535371518,fixation_PupilPeaksAmplitude_mean_sum,5;0
Fixation Duration_sum,0.0180814046288906,Fixation Duration_sum,5;0
saccadic amplitude_sum,0.0118390149355831,saccadic amplitude_sum,5;0
IsfixationInSpatialCluster_sum,0.011358831113021,IsfixationInSpatialCluster_sum,5;0
fixation_PupilSize_std_sum,0.0101900728429085,fixation_PupilSize_std_sum,5;0
Sub-scanNtranstions_sum,0.0077051440179931,Sub-scanNtranstions_sum,5;0
fixation_PupilSize_sum_sum,0.0015582132718726,fixation_PupilSize_sum_sum,5;0
fixation_PupilSize_mean_sum,0.0,fixation_PupilSize_mean_sum,5;0
Fixation Count 250_sum,0.0,Fixation Count 250_sum,5;0
Sub-scanAverageWeightedDegree_sum,0.0,Sub-scanAverageWeightedDegree_sum,5;0
Fixation Count_sum,0.0,Fixation Count_sum,5;0
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,5;0
horizontal saccade_sum,0.6599564593112165,horizontal saccade_sum,6;0
Fixation Count 250_sum,0.075543142860084,Fixation Count 250_sum,6;0
Fixation Duration_sum,0.0608991670485539,Fixation Duration_sum,6;0
fixation_PupilSize_std_sum,0.0484213715947504,fixation_PupilSize_std_sum,6;0
Sub-scanAverageWeightedDegree_sum,0.0327787894688107,Sub-scanAverageWeightedDegree_sum,6;0
fixation_PupilSize_min_sum,0.0237304270274748,fixation_PupilSize_min_sum,6;0
Sub-scanNtranstions_sum,0.0230516682842461,Sub-scanNtranstions_sum,6;0
fixation_PupilSize_median_sum,0.0158029568813852,fixation_PupilSize_median_sum,6;0
fixation_NumberOfPupilPeaks_sum,0.0139914486427528,fixation_NumberOfPupilPeaks_sum,6;0
fixation_PupilPeaksAmplitude_median_sum,0.0127166757616012,fixation_PupilPeaksAmplitude_median_sum,6;0
Fixation Count_sum,0.0107642211179357,Fixation Count_sum,6;0
saccadic amplitude_sum,0.0086703012719247,saccadic amplitude_sum,6;0
fixation_PupilPeaksAmplitude_min_sum,0.0055557270286119,fixation_PupilPeaksAmplitude_min_sum,6;0
non-horizontal saccade_sum,0.004814963424797,non-horizontal saccade_sum,6;0
IsfixationInSpatialCluster_sum,0.0033026802758544,IsfixationInSpatialCluster_sum,6;0
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,6;0
Fixation Duration 250_sum,0.0,Fixation Duration 250_sum,6;0
fixation_PupilSize_sum_sum,0.0,fixation_PupilSize_sum_sum,6;0
fixation_PupilSize_mean_sum,0.0,fixation_PupilSize_mean_sum,6;0
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,6;0
horizontal saccade_sum,0.6506968753217756,horizontal saccade_sum,7;0
fixation_NumberOfPupilPeaks_sum,0.0414450985910786,fixation_NumberOfPupilPeaks_sum,7;0
Fixation Duration 250_sum,0.0414021258760551,Fixation Duration 250_sum,7;0
non-horizontal saccade_sum,0.0356548727498448,non-horizontal saccade_sum,7;0
Sub-scanAverageWeightedDegree_sum,0.0280874974136147,Sub-scanAverageWeightedDegree_sum,7;0
fixation_PupilSize_std_sum,0.0279803397197881,fixation_PupilSize_std_sum,7;0
Sub-scanNtranstions_sum,0.0250698324022346,Sub-scanNtranstions_sum,7;0
Sub-scanNUniqueVisits_sum,0.022419378167761,Sub-scanNUniqueVisits_sum,7;0
Fixation Count 250_sum,0.0183662380330544,Fixation Count 250_sum,7;0
fixation_PupilSize_min_sum,0.018350475039243,fixation_PupilSize_min_sum,7;0
fixation_PupilPeaksAmplitude_median_sum,0.0146367304328198,fixation_PupilPeaksAmplitude_median_sum,7;0
fixation_PupilSize_max_sum,0.0132313004345127,fixation_PupilSize_max_sum,7;0
fixation_PupilPeaksAmplitude_sum_sum,0.0131609184116935,fixation_PupilPeaksAmplitude_sum_sum,7;0
Sub-scanDensity_sum,0.0125349162011173,Sub-scanDensity_sum,7;0
Fixation Duration_sum,0.0124402186346852,Fixation Duration_sum,7;0
Fixation Count_sum,0.0102850594470706,Fixation Count_sum,7;0
fixation_PupilPeaksAmplitude_min_sum,0.007428098489551,fixation_PupilPeaksAmplitude_min_sum,7;0
fixation_PupilPeaksAmplitude_mean_sum,0.0037140492447755,fixation_PupilPeaksAmplitude_mean_sum,7;0
saccadic amplitude_sum,0.0030959753893241,saccadic amplitude_sum,7;0
fixation_PupilPeaksAmplitude_max_sum,0.0,fixation_PupilPeaksAmplitude_max_sum,7;0
horizontal saccade_sum,0.6601257250627924,horizontal saccade_sum,8;0
fixation_PupilSize_std_sum,0.0939697882096453,fixation_PupilSize_std_sum,8;0
fixation_PupilSize_min_sum,0.0414583597850008,fixation_PupilSize_min_sum,8;0
fixation_NumberOfPupilPeaks_sum,0.0413704758153082,fixation_NumberOfPupilPeaks_sum,8;0
fixation_PupilSize_max_sum,0.0285935912899949,fixation_PupilSize_max_sum,8;0
Sub-scanDensity_sum,0.0251661164719823,Sub-scanDensity_sum,8;0
Sub-scanAverageWeightedDegree_sum,0.0231628435189887,Sub-scanAverageWeightedDegree_sum,8;0
fixation_PupilPeaksAmplitude_min_sum,0.0206587523277467,fixation_PupilPeaksAmplitude_min_sum,8;0
Fixation Count_sum,0.0205599066228292,Fixation Count_sum,8;0
Sub-scanNUniqueVisits_sum,0.0165270018621973,Sub-scanNUniqueVisits_sum,8;0
Sub-scanNtranstions_sum,0.0087402413694313,Sub-scanNtranstions_sum,8;0
Fixation Duration_sum,0.0073246489384472,Fixation Duration_sum,8;0
saccadic amplitude_sum,0.0056342051802945,saccadic amplitude_sum,8;0
fixation_PupilPeaksAmplitude_max_sum,0.0035996310874104,fixation_PupilPeaksAmplitude_max_sum,8;0
Fixation Count 250_sum,0.0031087124579298,Fixation Count 250_sum,8;0
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,8;0
Fixation Duration 250_sum,0.0,Fixation Duration 250_sum,8;0
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,8;0
fixation_PupilSize_median_sum,0.0,fixation_PupilSize_median_sum,8;0
fixation_PupilPeaksAmplitude_median_sum,0.0,fixation_PupilPeaksAmplitude_median_sum,8;0
horizontal saccade_sum,0.6848824984162918,horizontal saccade_sum,9;0
Fixation Count 250_sum,0.1078082176473359,Fixation Count 250_sum,9;0
fixation_PupilSize_std_sum,0.0610486347916515,fixation_PupilSize_std_sum,9;0
Sub-scanNtranstions_sum,0.0355147645650439,Sub-scanNtranstions_sum,9;0
fixation_NumberOfPupilPeaks_sum,0.0223463687150838,fixation_NumberOfPupilPeaks_sum,9;0
saccadic amplitude_sum,0.0202754668465445,saccadic amplitude_sum,9;0
fixation_PupilPeaksAmplitude_max_sum,0.0116387337057728,fixation_PupilPeaksAmplitude_max_sum,9;0
Fixation Count_sum,0.0111731843575419,Fixation Count_sum,9;0
fixation_PupilPeaksAmplitude_mean_sum,0.0108614791856461,fixation_PupilPeaksAmplitude_mean_sum,9;0
Sub-scanNUniqueVisits_sum,0.0093109869646182,Sub-scanNUniqueVisits_sum,9;0
fixation_PupilSize_min_sum,0.0093109869646182,fixation_PupilSize_min_sum,9;0
fixation_PupilPeaksAmplitude_median_sum,0.0083798882681564,fixation_PupilPeaksAmplitude_median_sum,9;0
Sub-scanDensity_sum,0.0074487895716946,Sub-scanDensity_sum,9;0
fixation_PupilPeaksAmplitude_min_sum,0.0,fixation_PupilPeaksAmplitude_min_sum,9;0
Fixation Duration 250_sum,0.0,Fixation Duration 250_sum,9;0
fixation_PupilSize_sum_sum,0.0,fixation_PupilSize_sum_sum,9;0
Sub-scanAverageWeightedDegree_sum,0.0,Sub-scanAverageWeightedDegree_sum,9;0
fixation_PupilSize_median_sum,0.0,fixation_PupilSize_median_sum,9;0
fixation_PupilSize_mean_sum,0.0,fixation_PupilSize_mean_sum,9;0
Fixation Duration_sum,0.0,Fixation Duration_sum,9;0
horizontal saccade_sum,0.6205720853670758,horizontal saccade_sum,0;1
Fixation Duration 250_sum,0.0791504998767568,Fixation Duration 250_sum,0;1
Sub-scanNUniqueVisits_sum,0.0590149660880775,Sub-scanNUniqueVisits_sum,0;1
non-horizontal saccade_sum,0.0519561291383064,non-horizontal saccade_sum,0;1
fixation_PupilSize_std_sum,0.0414925353472839,fixation_PupilSize_std_sum,0;1
fixation_PupilSize_median_sum,0.0286157666045934,fixation_PupilSize_median_sum,0;1
fixation_PupilSize_sum_sum,0.0243778567800914,fixation_PupilSize_sum_sum,0;1
fixation_PupilPeaksAmplitude_min_sum,0.0216090392068045,fixation_PupilPeaksAmplitude_min_sum,0;1
fixation_NumberOfPupilPeaks_sum,0.0159979685119349,fixation_NumberOfPupilPeaks_sum,0;1
saccadic amplitude_sum,0.0159616919393455,saccadic amplitude_sum,0;1
fixation_PupilSize_min_sum,0.0159616919393455,fixation_PupilSize_min_sum,0;1
fixation_PupilPeaksAmplitude_mean_sum,0.01066531234129,fixation_PupilPeaksAmplitude_mean_sum,0;1
fixation_PupilSize_mean_sum,0.0074487895716945,fixation_PupilSize_mean_sum,0;1
Sub-scanAverageWeightedDegree_sum,0.0071756672873991,Sub-scanAverageWeightedDegree_sum,0;1
Fixation Duration_sum,0.0,Fixation Duration_sum,0;1
fixation_PupilPeaksAmplitude_median_sum,0.0,fixation_PupilPeaksAmplitude_median_sum,0;1
fixation_PupilSize_max_sum,0.0,fixation_PupilSize_max_sum,0;1
Fixation Count 250_sum,0.0,Fixation Count 250_sum,0;1
Fixation Count_sum,0.0,Fixation Count_sum,0;1
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,0;1
horizontal saccade_sum,0.7362248770131801,horizontal saccade_sum,1;1
fixation_PupilPeaksAmplitude_median_sum,0.0442012673856249,fixation_PupilPeaksAmplitude_median_sum,1;1
fixation_PupilSize_min_sum,0.0408377624858072,fixation_PupilSize_min_sum,1;1
Sub-scanNUniqueVisits_sum,0.0373434951691309,Sub-scanNUniqueVisits_sum,1;1
Fixation Duration_sum,0.0338923866044829,Fixation Duration_sum,1;1
Fixation Count_sum,0.0300351990081255,Fixation Count_sum,1;1
fixation_PupilSize_std_sum,0.024735527389632,fixation_PupilSize_std_sum,1;1
saccadic amplitude_sum,0.0244778518900625,saccadic amplitude_sum,1;1
fixation_NumberOfPupilPeaks_sum,0.0125534113501453,fixation_NumberOfPupilPeaks_sum,1;1
fixation_PupilSize_median_sum,0.01015767286717,fixation_PupilSize_median_sum,1;1
fixation_PupilPeaksAmplitude_min_sum,0.0055405488366382,fixation_PupilPeaksAmplitude_min_sum,1;1
fixation_PupilSize_mean_sum,0.0,fixation_PupilSize_mean_sum,1;1
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,1;1
Fixation Duration 250_sum,0.0,Fixation Duration 250_sum,1;1
fixation_PupilPeaksAmplitude_max_sum,0.0,fixation_PupilPeaksAmplitude_max_sum,1;1
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,1;1
IsfixationInSpatialCluster_sum,0.0,IsfixationInSpatialCluster_sum,1;1
Fixation Count 250_sum,0.0,Fixation Count 250_sum,1;1
Sub-scanAverageWeightedDegree_sum,0.0,Sub-scanAverageWeightedDegree_sum,1;1
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,1;1
horizontal saccade_sum,0.6858473263075523,horizontal saccade_sum,2;1
Sub-scanNtranstions_sum,0.0580580717380322,Sub-scanNtranstions_sum,2;1
Fixation Duration 250_sum,0.0376010871788911,Fixation Duration 250_sum,2;1
fixation_PupilPeaksAmplitude_sum_sum,0.0365494807587523,fixation_PupilPeaksAmplitude_sum_sum,2;1
Fixation Count 250_sum,0.0345439657251953,Fixation Count 250_sum,2;1
fixation_PupilSize_std_sum,0.0330756427030797,fixation_PupilSize_std_sum,2;1
saccadic amplitude_sum,0.025738703590285,saccadic amplitude_sum,2;1
fixation_NumberOfPupilPeaks_sum,0.0239902508248308,fixation_NumberOfPupilPeaks_sum,2;1
fixation_PupilPeaksAmplitude_mean_sum,0.0101728759910638,fixation_PupilPeaksAmplitude_mean_sum,2;1
non-horizontal saccade_sum,0.0090754809058,non-horizontal saccade_sum,2;1
fixation_PupilSize_mean_sum,0.0089890477543161,fixation_PupilSize_mean_sum,2;1
fixation_PupilSize_sum_sum,0.0089890477543161,fixation_PupilSize_sum_sum,2;1
fixation_PupilSize_median_sum,0.0085609978612535,fixation_PupilSize_median_sum,2;1
Sub-scanDensity_sum,0.0084272322696714,Sub-scanDensity_sum,2;1
Fixation Count_sum,0.0084272322696714,Fixation Count_sum,2;1
fixation_PupilPeaksAmplitude_median_sum,0.0019535563672882,fixation_PupilPeaksAmplitude_median_sum,2;1
fixation_PupilPeaksAmplitude_max_sum,0.0,fixation_PupilPeaksAmplitude_max_sum,2;1
fixation_PupilSize_min_sum,0.0,fixation_PupilSize_min_sum,2;1
Sub-scanAverageWeightedDegree_sum,0.0,Sub-scanAverageWeightedDegree_sum,2;1
Fixation Duration_sum,0.0,Fixation Duration_sum,2;1
horizontal saccade_sum,0.6359718215080438,horizontal saccade_sum,3;1
Fixation Count 250_sum,0.0890772922273346,Fixation Count 250_sum,3;1
Sub-scanNUniqueVisits_sum,0.0482491160820913,Sub-scanNUniqueVisits_sum,3;1
fixation_PupilSize_std_sum,0.0410393598459741,fixation_PupilSize_std_sum,3;1
Fixation Duration 250_sum,0.0303088222855612,Fixation Duration 250_sum,3;1
fixation_PupilPeaksAmplitude_sum_sum,0.0258412368455242,fixation_PupilPeaksAmplitude_sum_sum,3;1
fixation_PupilSize_mean_sum,0.0250713298654054,fixation_PupilSize_mean_sum,3;1
fixation_PupilPeaksAmplitude_min_sum,0.0211340329338309,fixation_PupilPeaksAmplitude_min_sum,3;1
fixation_NumberOfPupilPeaks_sum,0.0192806328497204,fixation_NumberOfPupilPeaks_sum,3;1
fixation_PupilSize_sum_sum,0.0177585422892035,fixation_PupilSize_sum_sum,3;1
fixation_PupilSize_median_sum,0.0142546738716273,fixation_PupilSize_median_sum,3;1
Fixation Duration_sum,0.0114514409602999,Fixation Duration_sum,3;1
saccadic amplitude_sum,0.0086861300321089,saccadic amplitude_sum,3;1
fixation_PupilSize_min_sum,0.0076003637780953,fixation_PupilSize_min_sum,3;1
Fixation Count_sum,0.0042752046251786,Fixation Count_sum,3;1
Sub-scanAverageWeightedDegree_sum,0.0,Sub-scanAverageWeightedDegree_sum,3;1
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,3;1
fixation_PupilPeaksAmplitude_max_sum,0.0,fixation_PupilPeaksAmplitude_max_sum,3;1
fixation_PupilPeaksAmplitude_median_sum,0.0,fixation_PupilPeaksAmplitude_median_sum,3;1
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,3;1
horizontal saccade_sum,0.6331271445204402,horizontal saccade_sum,4;1
Sub-scanNtranstions_sum,0.0522957038863335,Sub-scanNtranstions_sum,4;1
Fixation Duration_sum,0.0476480003507546,Fixation Duration_sum,4;1
fixation_PupilSize_std_sum,0.0429209276911099,fixation_PupilSize_std_sum,4;1
fixation_PupilSize_min_sum,0.0372264424182015,fixation_PupilSize_min_sum,4;1
fixation_PupilPeaksAmplitude_max_sum,0.029316553471463,fixation_PupilPeaksAmplitude_max_sum,4;1
Fixation Count 250_sum,0.0256582983976223,Fixation Count 250_sum,4;1
fixation_PupilSize_sum_sum,0.0211839796727591,fixation_PupilSize_sum_sum,4;1
Sub-scanNUniqueVisits_sum,0.01962872450715,Sub-scanNUniqueVisits_sum,4;1
fixation_PupilPeaksAmplitude_mean_sum,0.0176379827816578,fixation_PupilPeaksAmplitude_mean_sum,4;1
Fixation Count_sum,0.0168487027039162,Fixation Count_sum,4;1
saccadic amplitude_sum,0.0160585592694294,saccadic amplitude_sum,4;1
non-horizontal saccade_sum,0.0130020155017787,non-horizontal saccade_sum,4;1
fixation_PupilPeaksAmplitude_median_sum,0.0119141618451346,fixation_PupilPeaksAmplitude_median_sum,4;1
Sub-scanAverageWeightedDegree_sum,0.0098317709812833,Sub-scanAverageWeightedDegree_sum,4;1
fixation_NumberOfPupilPeaks_sum,0.0057010320009652,fixation_NumberOfPupilPeaks_sum,4;1
Fixation Duration 250_sum,0.0,Fixation Duration 250_sum,4;1
fixation_PupilSize_median_sum,0.0,fixation_PupilSize_median_sum,4;1
fixation_PupilSize_mean_sum,0.0,fixation_PupilSize_mean_sum,4;1
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,4;1
horizontal saccade_sum,0.695979917362769,horizontal saccade_sum,5;1
Sub-scanNUniqueVisits_sum,0.1103704793833144,Sub-scanNUniqueVisits_sum,5;1
fixation_PupilSize_min_sum,0.051329463737971,fixation_PupilSize_min_sum,5;1
IsfixationInSpatialCluster_sum,0.0260554839325789,IsfixationInSpatialCluster_sum,5;1
Fixation Duration 250_sum,0.0217383674943791,Fixation Duration 250_sum,5;1
Fixation Duration_sum,0.0214486343885785,Fixation Duration_sum,5;1
saccadic amplitude_sum,0.0163186380861387,saccadic amplitude_sum,5;1
fixation_PupilSize_sum_sum,0.0108945444513414,fixation_PupilSize_sum_sum,5;1
fixation_PupilSize_mean_sum,0.0107579357434876,fixation_PupilSize_mean_sum,5;1
fixation_NumberOfPupilPeaks_sum,0.0092851231119387,fixation_NumberOfPupilPeaks_sum,5;1
Sub-scanAverageWeightedDegree_sum,0.0083566108007448,Sub-scanAverageWeightedDegree_sum,5;1
Sub-scanDensity_sum,0.007428098489551,Sub-scanDensity_sum,5;1
Fixation Count 250_sum,0.0055710738671632,Fixation Count 250_sum,5;1
Fixation Count_sum,0.0041783054003724,Fixation Count_sum,5;1
fixation_PupilSize_median_sum,0.0002873237496707,fixation_PupilSize_median_sum,5;1
fixation_PupilPeaksAmplitude_min_sum,0.0,fixation_PupilPeaksAmplitude_min_sum,5;1
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,5;1
fixation_PupilPeaksAmplitude_max_sum,0.0,fixation_PupilPeaksAmplitude_max_sum,5;1
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,5;1
