,importance,feature,round
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,7;75
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,7;75
Fixation Duration 250_sum,0.0,Fixation Duration 250_sum,7;75
horizontal saccade_sum,0.6605731523378581,horizontal saccade_sum,8;75
Sub-scanNUniqueVisits_sum,0.0707269684784604,Sub-scanNUniqueVisits_sum,8;75
fixation_NumberOfPupilPeaks_sum,0.0643184782443094,fixation_NumberOfPupilPeaks_sum,8;75
fixation_PupilSize_std_sum,0.0439065481264969,fixation_PupilSize_std_sum,8;75
Fixation Count_sum,0.0400880112357094,Fixation Count_sum,8;75
fixation_PupilSize_min_sum,0.0276174896297981,fixation_PupilSize_min_sum,8;75
saccadic amplitude_sum,0.0236389119476987,saccadic amplitude_sum,8;75
fixation_PupilPeaksAmplitude_min_sum,0.0127978727722973,fixation_PupilPeaksAmplitude_min_sum,8;75
fixation_PupilPeaksAmplitude_sum_sum,0.0120595339585109,fixation_PupilPeaksAmplitude_sum_sum,8;75
Fixation Duration 250_sum,0.01102585961921,Fixation Duration 250_sum,8;75
